brand,model,model_link,variant,variant_link,available
maruti suzuki,dzire,https://www.zigwheels.com/maruti-suzuki-cars/dzire,lxi,https://www.zigwheels.com/maruti-suzuki-cars/dzire/lxi,1
maruti suzuki,dzire,https://www.zigwheels.com/maruti-suzuki-cars/dzire,vxi,https://www.zigwheels.com/maruti-suzuki-cars/dzire/vxi,1
maruti suzuki,dzire,https://www.zigwheels.com/maruti-suzuki-cars/dzire,vxi amt,https://www.zigwheels.com/maruti-suzuki-cars/dzire/vxi-amt,1
maruti suzuki,dzire,https://www.zigwheels.com/maruti-suzuki-cars/dzire,vxi cng,https://www.zigwheels.com/maruti-suzuki-cars/dzire/vxi-cng,1
maruti suzuki,dzire,https://www.zigwheels.com/maruti-suzuki-cars/dzire,zxi,https://www.zigwheels.com/maruti-suzuki-cars/dzire/zxi,1
maruti suzuki,dzire,https://www.zigwheels.com/maruti-suzuki-cars/dzire,zxi amt,https://www.zigwheels.com/maruti-suzuki-cars/dzire/zxi-amt,1
maruti suzuki,dzire,https://www.zigwheels.com/maruti-suzuki-cars/dzire,zxi plus,https://www.zigwheels.com/maruti-suzuki-cars/dzire/zxi-plus,1
maruti suzuki,dzire,https://www.zigwheels.com/maruti-suzuki-cars/dzire,zxi cng,https://www.zigwheels.com/maruti-suzuki-cars/dzire/zxi-cng,1
maruti suzuki,dzire,https://www.zigwheels.com/maruti-suzuki-cars/dzire,zxi plus amt,https://www.zigwheels.com/maruti-suzuki-cars/dzire/zxi-plus-amt,1
maruti suzuki,ertiga,https://www.zigwheels.com/maruti-suzuki-cars/ertiga,lxi (o),https://www.zigwheels.com/maruti-suzuki-cars/ertiga/lxi-o,1
maruti suzuki,ertiga,https://www.zigwheels.com/maruti-suzuki-cars/ertiga,vxi (o),https://www.zigwheels.com/maruti-suzuki-cars/ertiga/vxi-o,1
maruti suzuki,ertiga,https://www.zigwheels.com/maruti-suzuki-cars/ertiga,vxi (o) cng,https://www.zigwheels.com/maruti-suzuki-cars/ertiga/vxi-o-cng,1
maruti suzuki,ertiga,https://www.zigwheels.com/maruti-suzuki-cars/ertiga,zxi (o),https://www.zigwheels.com/maruti-suzuki-cars/ertiga/zxi-o,1
maruti suzuki,ertiga,https://www.zigwheels.com/maruti-suzuki-cars/ertiga,vxi at,https://www.zigwheels.com/maruti-suzuki-cars/ertiga/vxi-at,1
maruti suzuki,ertiga,https://www.zigwheels.com/maruti-suzuki-cars/ertiga,zxi plus,https://www.zigwheels.com/maruti-suzuki-cars/ertiga/zxi-plus,1
maruti suzuki,ertiga,https://www.zigwheels.com/maruti-suzuki-cars/ertiga,zxi (o) cng,https://www.zigwheels.com/maruti-suzuki-cars/ertiga/zxi-o-cng,1
maruti suzuki,ertiga,https://www.zigwheels.com/maruti-suzuki-cars/ertiga,zxi at,https://www.zigwheels.com/maruti-suzuki-cars/ertiga/zxi-at,1
maruti suzuki,ertiga,https://www.zigwheels.com/maruti-suzuki-cars/ertiga,zxi plus at,https://www.zigwheels.com/maruti-suzuki-cars/ertiga/zxi-plus-at,1
maruti suzuki,swift,https://www.zigwheels.com/maruti-suzuki-cars/swift,lxi,https://www.zigwheels.com/maruti-suzuki-cars/swift/lxi,1
maruti suzuki,swift,https://www.zigwheels.com/maruti-suzuki-cars/swift,vxi,https://www.zigwheels.com/maruti-suzuki-cars/swift/vxi,1
maruti suzuki,swift,https://www.zigwheels.com/maruti-suzuki-cars/swift,vxi opt,https://www.zigwheels.com/maruti-suzuki-cars/swift/vxi-opt,1
maruti suzuki,swift,https://www.zigwheels.com/maruti-suzuki-cars/swift,vxi amt,https://www.zigwheels.com/maruti-suzuki-cars/swift/vxi-amt,1
maruti suzuki,swift,https://www.zigwheels.com/maruti-suzuki-cars/swift,vxi opt amt,https://www.zigwheels.com/maruti-suzuki-cars/swift/vxi-opt-amt,1
maruti suzuki,swift,https://www.zigwheels.com/maruti-suzuki-cars/swift,vxi cng,https://www.zigwheels.com/maruti-suzuki-cars/swift/vxi-cng,1
maruti suzuki,swift,https://www.zigwheels.com/maruti-suzuki-cars/swift,zxi,https://www.zigwheels.com/maruti-suzuki-cars/swift/zxi,1
maruti suzuki,swift,https://www.zigwheels.com/maruti-suzuki-cars/swift,vxi opt cng,https://www.zigwheels.com/maruti-suzuki-cars/swift/vxi-opt-cng,1
maruti suzuki,swift,https://www.zigwheels.com/maruti-suzuki-cars/swift,zxi amt,https://www.zigwheels.com/maruti-suzuki-cars/swift/zxi-amt,1
maruti suzuki,swift,https://www.zigwheels.com/maruti-suzuki-cars/swift,zxi plus,https://www.zigwheels.com/maruti-suzuki-cars/swift/zxi-plus,1
maruti suzuki,swift,https://www.zigwheels.com/maruti-suzuki-cars/swift,zxi plus dt,https://www.zigwheels.com/maruti-suzuki-cars/swift/zxi-plus-dt,1
maruti suzuki,swift,https://www.zigwheels.com/maruti-suzuki-cars/swift,zxi cng,https://www.zigwheels.com/maruti-suzuki-cars/swift/zxi-cng,1
maruti suzuki,swift,https://www.zigwheels.com/maruti-suzuki-cars/swift,zxi plus amt,https://www.zigwheels.com/maruti-suzuki-cars/swift/zxi-plus-amt,1
maruti suzuki,swift,https://www.zigwheels.com/maruti-suzuki-cars/swift,zxi plus amt dt,https://www.zigwheels.com/maruti-suzuki-cars/swift/zxi-plus-amt-dt,1
maruti suzuki,brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,lxi,https://www.zigwheels.com/maruti-suzuki-cars/brezza/lxi,1
maruti suzuki,brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,lxi cng,https://www.zigwheels.com/maruti-suzuki-cars/brezza/lxi-cng,1
maruti suzuki,brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,vxi,https://www.zigwheels.com/maruti-suzuki-cars/brezza/vxi,1
maruti suzuki,brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,vxi cng,https://www.zigwheels.com/maruti-suzuki-cars/brezza/vxi-cng,1
maruti suzuki,brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,vxi at,https://www.zigwheels.com/maruti-suzuki-cars/brezza/vxi-at,1
maruti suzuki,brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,zxi,https://www.zigwheels.com/maruti-suzuki-cars/brezza/zxi,1
maruti suzuki,brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,zxi dt,https://www.zigwheels.com/maruti-suzuki-cars/brezza/zxi-dt,1
maruti suzuki,brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,zxi cng,https://www.zigwheels.com/maruti-suzuki-cars/brezza/zxi-cng,1
maruti suzuki,brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,zxi cng dt,https://www.zigwheels.com/maruti-suzuki-cars/brezza/zxi-cng-dt,1
maruti suzuki,brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,zxi at,https://www.zigwheels.com/maruti-suzuki-cars/brezza/zxi-at,1
maruti suzuki,brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,zxi plus,https://www.zigwheels.com/maruti-suzuki-cars/brezza/zxi-plus,1
maruti suzuki,brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,zxi at dt,https://www.zigwheels.com/maruti-suzuki-cars/brezza/zxi-at-dt,1
maruti suzuki,brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,zxi plus dt,https://www.zigwheels.com/maruti-suzuki-cars/brezza/zxi-plus-dt,1
maruti suzuki,brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,zxi plus at,https://www.zigwheels.com/maruti-suzuki-cars/brezza/zxi-plus-at,1
maruti suzuki,brezza,https://www.zigwheels.com/maruti-suzuki-cars/brezza,zxi plus at dt,https://www.zigwheels.com/maruti-suzuki-cars/brezza/zxi-plus-at-dt,1
maruti suzuki,fronx,https://www.zigwheels.com/maruti-suzuki-cars/fronx,sigma,https://www.zigwheels.com/maruti-suzuki-cars/fronx/sigma,1
maruti suzuki,fronx,https://www.zigwheels.com/maruti-suzuki-cars/fronx,delta,https://www.zigwheels.com/maruti-suzuki-cars/fronx/delta,1
maruti suzuki,fronx,https://www.zigwheels.com/maruti-suzuki-cars/fronx,sigma cng,https://www.zigwheels.com/maruti-suzuki-cars/fronx/sigma-cng,1
maruti suzuki,fronx,https://www.zigwheels.com/maruti-suzuki-cars/fronx,delta plus,https://www.zigwheels.com/maruti-suzuki-cars/fronx/delta-plus,1
maruti suzuki,fronx,https://www.zigwheels.com/maruti-suzuki-cars/fronx,delta amt,https://www.zigwheels.com/maruti-suzuki-cars/fronx/delta-amt,1
maruti suzuki,fronx,https://www.zigwheels.com/maruti-suzuki-cars/fronx,delta plus opt,https://www.zigwheels.com/maruti-suzuki-cars/fronx/delta-plus-opt,1
maruti suzuki,fronx,https://www.zigwheels.com/maruti-suzuki-cars/fronx,delta plus amt,https://www.zigwheels.com/maruti-suzuki-cars/fronx/delta-plus-amt,1
maruti suzuki,fronx,https://www.zigwheels.com/maruti-suzuki-cars/fronx,delta cng,https://www.zigwheels.com/maruti-suzuki-cars/fronx/delta-cng,1
maruti suzuki,fronx,https://www.zigwheels.com/maruti-suzuki-cars/fronx,delta plus opt amt,https://www.zigwheels.com/maruti-suzuki-cars/fronx/delta-plus-opt-amt,1
maruti suzuki,fronx,https://www.zigwheels.com/maruti-suzuki-cars/fronx,delta plus turbo,https://www.zigwheels.com/maruti-suzuki-cars/fronx/delta-plus-turbo,1
maruti suzuki,fronx,https://www.zigwheels.com/maruti-suzuki-cars/fronx,zeta turbo,https://www.zigwheels.com/maruti-suzuki-cars/fronx/zeta-turbo,1
maruti suzuki,fronx,https://www.zigwheels.com/maruti-suzuki-cars/fronx,alpha turbo,https://www.zigwheels.com/maruti-suzuki-cars/fronx/alpha-turbo,1
maruti suzuki,fronx,https://www.zigwheels.com/maruti-suzuki-cars/fronx,alpha turbo dt,https://www.zigwheels.com/maruti-suzuki-cars/fronx/alpha-turbo-dt,1
maruti suzuki,fronx,https://www.zigwheels.com/maruti-suzuki-cars/fronx,zeta turbo at,https://www.zigwheels.com/maruti-suzuki-cars/fronx/zeta-turbo-at,1
maruti suzuki,fronx,https://www.zigwheels.com/maruti-suzuki-cars/fronx,alpha turbo at,https://www.zigwheels.com/maruti-suzuki-cars/fronx/alpha-turbo-at,1
maruti suzuki,fronx,https://www.zigwheels.com/maruti-suzuki-cars/fronx,alpha turbo dt at,https://www.zigwheels.com/maruti-suzuki-cars/fronx/alpha-turbo-dt-at,1
maruti suzuki,grand vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,sigma,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/new,1
maruti suzuki,grand vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,delta,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/delta,1
maruti suzuki,grand vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,delta cng,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/delta-cng,1
maruti suzuki,grand vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,delta at,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/delta-at,1
maruti suzuki,grand vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,zeta,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/zeta,1
maruti suzuki,grand vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,zeta cng,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/zeta-cng,1
maruti suzuki,grand vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,zeta at,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/zeta-at,1
maruti suzuki,grand vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,alpha dt,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/alpha-dt,1
maruti suzuki,grand vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,alpha,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/alpha,1
maruti suzuki,grand vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,alpha awd,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/alpha-awd,1
maruti suzuki,grand vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,alpha at dt,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/alpha-at-dt,1
maruti suzuki,grand vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,alpha at,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/alpha-at,1
maruti suzuki,grand vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,alpha awd dt,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/alpha-awd-dt,1
maruti suzuki,grand vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,zeta plus hybrid cvt,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/zeta-plus-hybrid-cvt,1
maruti suzuki,grand vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,zeta plus hybrid cvt dt,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/zeta-plus-hybrid-cvt-dt,1
maruti suzuki,grand vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,alpha plus hybrid cvt,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/alpha-plus-hybrid-cvt,1
maruti suzuki,grand vitara,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara,alpha plus hybrid cvt dt,https://www.zigwheels.com/maruti-suzuki-cars/grand-vitara/alpha-plus-hybrid-cvt-dt,1
maruti suzuki,baleno,https://www.zigwheels.com/maruti-suzuki-cars/baleno,sigma,https://www.zigwheels.com/maruti-suzuki-cars/baleno/sigma,1
maruti suzuki,baleno,https://www.zigwheels.com/maruti-suzuki-cars/baleno,delta,https://www.zigwheels.com/maruti-suzuki-cars/baleno/delta,1
maruti suzuki,baleno,https://www.zigwheels.com/maruti-suzuki-cars/baleno,delta amt,https://www.zigwheels.com/maruti-suzuki-cars/baleno/delta-amt,1
maruti suzuki,baleno,https://www.zigwheels.com/maruti-suzuki-cars/baleno,delta cng,https://www.zigwheels.com/maruti-suzuki-cars/baleno/delta-cng,1
maruti suzuki,baleno,https://www.zigwheels.com/maruti-suzuki-cars/baleno,zeta,https://www.zigwheels.com/maruti-suzuki-cars/baleno/zeta,1
maruti suzuki,baleno,https://www.zigwheels.com/maruti-suzuki-cars/baleno,zeta amt,https://www.zigwheels.com/maruti-suzuki-cars/baleno/zeta-amt,1
maruti suzuki,baleno,https://www.zigwheels.com/maruti-suzuki-cars/baleno,zeta cng,https://www.zigwheels.com/maruti-suzuki-cars/baleno/zeta-cng,1
maruti suzuki,baleno,https://www.zigwheels.com/maruti-suzuki-cars/baleno,alpha,https://www.zigwheels.com/maruti-suzuki-cars/baleno/alpha,1
maruti suzuki,baleno,https://www.zigwheels.com/maruti-suzuki-cars/baleno,alpha amt,https://www.zigwheels.com/maruti-suzuki-cars/baleno/alpha-amt,1
maruti suzuki,wagon r,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r,lxi,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r/lxi,1
maruti suzuki,wagon r,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r,vxi,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r/vxi,1
maruti suzuki,wagon r,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r,zxi,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r/zxi,1
maruti suzuki,wagon r,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r,vxi at,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r/vxi-at,1
maruti suzuki,wagon r,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r,lxi cng,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r/lxi-cng,1
maruti suzuki,wagon r,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r,zxi at,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r/zxi-at,1
maruti suzuki,wagon r,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r,zxi plus,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r/zxi-plus,1
maruti suzuki,wagon r,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r,zxi plus dual tone,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r/zxi-plus-dual-tone,1
maruti suzuki,wagon r,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r,vxi cng,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r/vxi-cng,1
maruti suzuki,wagon r,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r,zxi plus at,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r/zxi-plus-at,1
maruti suzuki,wagon r,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r,zxi plus at dual tone,https://www.zigwheels.com/maruti-suzuki-cars/wagon-r/zxi-plus-at-dual-tone,1
maruti suzuki,alto k10,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10,std,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10/new,1
maruti suzuki,alto k10,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10,lxi,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10/lxi,1
maruti suzuki,alto k10,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10,vxi,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10/vxi,1
maruti suzuki,alto k10,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10,vxi plus,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10/vxi-plus,1
maruti suzuki,alto k10,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10,vxi at,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10/vxi-at,1
maruti suzuki,alto k10,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10,lxi s-cng,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10/lxi-s-cng,1
maruti suzuki,alto k10,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10,vxi plus at,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10/vxi-plus-at,1
maruti suzuki,alto k10,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10,vxi s-cng,https://www.zigwheels.com/maruti-suzuki-cars/alto-k10/vxi-s-cng,1
maruti suzuki,jimny,https://www.zigwheels.com/maruti-suzuki-cars/jimny,zeta,https://www.zigwheels.com/maruti-suzuki-cars/jimny/zeta,1
maruti suzuki,jimny,https://www.zigwheels.com/maruti-suzuki-cars/jimny,alpha,https://www.zigwheels.com/maruti-suzuki-cars/jimny/alpha,1
maruti suzuki,jimny,https://www.zigwheels.com/maruti-suzuki-cars/jimny,alpha dual tone,https://www.zigwheels.com/maruti-suzuki-cars/jimny/alpha-dual-tone,1
maruti suzuki,jimny,https://www.zigwheels.com/maruti-suzuki-cars/jimny,zeta at,https://www.zigwheels.com/maruti-suzuki-cars/jimny/zeta-at,1
maruti suzuki,jimny,https://www.zigwheels.com/maruti-suzuki-cars/jimny,alpha at,https://www.zigwheels.com/maruti-suzuki-cars/jimny/alpha-at,1
maruti suzuki,jimny,https://www.zigwheels.com/maruti-suzuki-cars/jimny,alpha dual tone at,https://www.zigwheels.com/maruti-suzuki-cars/jimny/alpha-dual-tone-at,1
maruti suzuki,celerio,https://www.zigwheels.com/maruti-suzuki-cars/celerio,lxi,https://www.zigwheels.com/maruti-suzuki-cars/celerio/lxi,1
maruti suzuki,celerio,https://www.zigwheels.com/maruti-suzuki-cars/celerio,vxi,https://www.zigwheels.com/maruti-suzuki-cars/celerio/vxi,1
maruti suzuki,celerio,https://www.zigwheels.com/maruti-suzuki-cars/celerio,zxi,https://www.zigwheels.com/maruti-suzuki-cars/celerio/zxi,1
maruti suzuki,celerio,https://www.zigwheels.com/maruti-suzuki-cars/celerio,vxi amt,https://www.zigwheels.com/maruti-suzuki-cars/celerio/vxi-amt,1
maruti suzuki,celerio,https://www.zigwheels.com/maruti-suzuki-cars/celerio,zxi amt,https://www.zigwheels.com/maruti-suzuki-cars/celerio/zxi-amt,1
maruti suzuki,celerio,https://www.zigwheels.com/maruti-suzuki-cars/celerio,zxi plus,https://www.zigwheels.com/maruti-suzuki-cars/celerio/zxi-plus,1
maruti suzuki,celerio,https://www.zigwheels.com/maruti-suzuki-cars/celerio,vxi cng,https://www.zigwheels.com/maruti-suzuki-cars/celerio/vxi-cng,1
maruti suzuki,celerio,https://www.zigwheels.com/maruti-suzuki-cars/celerio,zxi plus amt,https://www.zigwheels.com/maruti-suzuki-cars/celerio/zxi-plus-amt,1
maruti suzuki,eeco,https://www.zigwheels.com/maruti-suzuki-cars/eeco,5 seater std,https://www.zigwheels.com/maruti-suzuki-cars/eeco/5-seater-std,1
maruti suzuki,eeco,https://www.zigwheels.com/maruti-suzuki-cars/eeco,7 seater std,https://www.zigwheels.com/maruti-suzuki-cars/eeco/7-seater-std,1
maruti suzuki,eeco,https://www.zigwheels.com/maruti-suzuki-cars/eeco,5 seater ac,https://www.zigwheels.com/maruti-suzuki-cars/eeco/5-seater-ac,1
maruti suzuki,eeco,https://www.zigwheels.com/maruti-suzuki-cars/eeco,5 seater ac cng,https://www.zigwheels.com/maruti-suzuki-cars/eeco/5-seater-ac-cng,1
maruti suzuki,xl6,https://www.zigwheels.com/maruti-suzuki-cars/xl6,zeta,https://www.zigwheels.com/maruti-suzuki-cars/xl6/zeta,1
maruti suzuki,xl6,https://www.zigwheels.com/maruti-suzuki-cars/xl6,zeta cng,https://www.zigwheels.com/maruti-suzuki-cars/xl6/zeta-cng,1
maruti suzuki,xl6,https://www.zigwheels.com/maruti-suzuki-cars/xl6,alpha,https://www.zigwheels.com/maruti-suzuki-cars/xl6/alpha,1
maruti suzuki,xl6,https://www.zigwheels.com/maruti-suzuki-cars/xl6,zeta at,https://www.zigwheels.com/maruti-suzuki-cars/xl6/zeta-at,1
maruti suzuki,xl6,https://www.zigwheels.com/maruti-suzuki-cars/xl6,alpha plus,https://www.zigwheels.com/maruti-suzuki-cars/xl6/alpha-plus,1
maruti suzuki,xl6,https://www.zigwheels.com/maruti-suzuki-cars/xl6,alpha plus dual tone,https://www.zigwheels.com/maruti-suzuki-cars/xl6/alpha-plus-dual-tone,1
maruti suzuki,xl6,https://www.zigwheels.com/maruti-suzuki-cars/xl6,alpha at,https://www.zigwheels.com/maruti-suzuki-cars/xl6/alpha-at,1
maruti suzuki,xl6,https://www.zigwheels.com/maruti-suzuki-cars/xl6,alpha plus at,https://www.zigwheels.com/maruti-suzuki-cars/xl6/alpha-plus-at,1
maruti suzuki,xl6,https://www.zigwheels.com/maruti-suzuki-cars/xl6,alpha plus at dual tone,https://www.zigwheels.com/maruti-suzuki-cars/xl6/alpha-plus-at-dual-tone,1
maruti suzuki,ignis,https://www.zigwheels.com/maruti-suzuki-cars/ignis,sigma,https://www.zigwheels.com/maruti-suzuki-cars/ignis/sigma,1
maruti suzuki,ignis,https://www.zigwheels.com/maruti-suzuki-cars/ignis,delta,https://www.zigwheels.com/maruti-suzuki-cars/ignis/delta,1
maruti suzuki,ignis,https://www.zigwheels.com/maruti-suzuki-cars/ignis,delta amt,https://www.zigwheels.com/maruti-suzuki-cars/ignis/delta-amt,1
maruti suzuki,ignis,https://www.zigwheels.com/maruti-suzuki-cars/ignis,zeta,https://www.zigwheels.com/maruti-suzuki-cars/ignis/zeta,1
maruti suzuki,ignis,https://www.zigwheels.com/maruti-suzuki-cars/ignis,zeta amt,https://www.zigwheels.com/maruti-suzuki-cars/ignis/zeta-amt,1
maruti suzuki,ignis,https://www.zigwheels.com/maruti-suzuki-cars/ignis,alpha,https://www.zigwheels.com/maruti-suzuki-cars/ignis/alpha,1
maruti suzuki,ignis,https://www.zigwheels.com/maruti-suzuki-cars/ignis,alpha amt,https://www.zigwheels.com/maruti-suzuki-cars/ignis/alpha-amt,1
maruti suzuki,ciaz,https://www.zigwheels.com/maruti-suzuki-cars/ciaz,sigma,https://www.zigwheels.com/maruti-suzuki-cars/ciaz/sigma,1
maruti suzuki,ciaz,https://www.zigwheels.com/maruti-suzuki-cars/ciaz,delta,https://www.zigwheels.com/maruti-suzuki-cars/ciaz/delta,1
maruti suzuki,ciaz,https://www.zigwheels.com/maruti-suzuki-cars/ciaz,zeta,https://www.zigwheels.com/maruti-suzuki-cars/ciaz/zeta,1
maruti suzuki,ciaz,https://www.zigwheels.com/maruti-suzuki-cars/ciaz,delta at,https://www.zigwheels.com/maruti-suzuki-cars/ciaz/delta-at,1
maruti suzuki,ciaz,https://www.zigwheels.com/maruti-suzuki-cars/ciaz,alpha,https://www.zigwheels.com/maruti-suzuki-cars/ciaz/alpha,1
maruti suzuki,ciaz,https://www.zigwheels.com/maruti-suzuki-cars/ciaz,zeta at,https://www.zigwheels.com/maruti-suzuki-cars/ciaz/zeta-at,1
maruti suzuki,ciaz,https://www.zigwheels.com/maruti-suzuki-cars/ciaz,alpha at,https://www.zigwheels.com/maruti-suzuki-cars/ciaz/alpha-at,1
maruti suzuki,s-presso,https://www.zigwheels.com/maruti-suzuki-cars/s-presso,std,https://www.zigwheels.com/maruti-suzuki-cars/s-presso/std,1
maruti suzuki,s-presso,https://www.zigwheels.com/maruti-suzuki-cars/s-presso,lxi,https://www.zigwheels.com/maruti-suzuki-cars/s-presso/lxi,1
maruti suzuki,s-presso,https://www.zigwheels.com/maruti-suzuki-cars/s-presso,vxi,https://www.zigwheels.com/maruti-suzuki-cars/s-presso/vxi,1
maruti suzuki,s-presso,https://www.zigwheels.com/maruti-suzuki-cars/s-presso,vxi plus,https://www.zigwheels.com/maruti-suzuki-cars/s-presso/vxi-plus,1
maruti suzuki,s-presso,https://www.zigwheels.com/maruti-suzuki-cars/s-presso,vxi opt at,https://www.zigwheels.com/maruti-suzuki-cars/s-presso/vxi-opt-at,1
maruti suzuki,s-presso,https://www.zigwheels.com/maruti-suzuki-cars/s-presso,lxi cng,https://www.zigwheels.com/maruti-suzuki-cars/s-presso/lxi-cng,1
maruti suzuki,s-presso,https://www.zigwheels.com/maruti-suzuki-cars/s-presso,vxi plus opt at,https://www.zigwheels.com/maruti-suzuki-cars/s-presso/vxi-plus-opt-at,1
maruti suzuki,s-presso,https://www.zigwheels.com/maruti-suzuki-cars/s-presso,vxi cng,https://www.zigwheels.com/maruti-suzuki-cars/s-presso/vxi-cng,1
maruti suzuki,invicto,https://www.zigwheels.com/maruti-suzuki-cars/invicto,zeta plus 7str,https://www.zigwheels.com/maruti-suzuki-cars/invicto/zeta-plus-7str,1
maruti suzuki,invicto,https://www.zigwheels.com/maruti-suzuki-cars/invicto,zeta plus 8str,https://www.zigwheels.com/maruti-suzuki-cars/invicto/zeta-plus-8str,1
maruti suzuki,invicto,https://www.zigwheels.com/maruti-suzuki-cars/invicto,alpha plus 7str,https://www.zigwheels.com/maruti-suzuki-cars/invicto/alpha-plus-7str,1
maruti suzuki,cervo,https://www.zigwheels.com/maruti-suzuki-cars/cervo,new,https://www.zigwheels.com/maruti-suzuki-cars/cervo/new,1
maruti suzuki,baleno 2025,https://www.zigwheels.com/maruti-suzuki-cars/baleno-2025,new,https://www.zigwheels.com/maruti-suzuki-cars/baleno-2025/new,1
maruti suzuki,compact suv,https://www.zigwheels.com/maruti-suzuki-cars/compact-suv,new,https://www.zigwheels.com/maruti-suzuki-cars/compact-suv/new,1
maruti suzuki,super carry,https://www.zigwheels.com/maruti-suzuki-cars/super-carry,cab chassis,https://www.zigwheels.com/maruti-suzuki-cars/super-carry/cab-chassis,1
maruti suzuki,super carry,https://www.zigwheels.com/maruti-suzuki-cars/super-carry,std,https://www.zigwheels.com/maruti-suzuki-cars/super-carry/std,1
